Customer_ID,Internet_Service_ID,Online_Security,Online_Backup,Device_Pro_Plan,Premium_TSupport,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Avg_Monthly_GB,Total_Extra_Data_Charges
5420,4,0,0,0,0,0,0,0,0,0,0
5421,3,1,1,0,1,0,0,0,1,22,0
5422,4,0,0,0,0,0,0,0,0,0,0
5423,1,1,0,0,0,0,1,1,1,51,0
5424,1,0,1,0,0,0,0,0,1,4,0
5425,3,0,0,0,0,0,0,0,0,25,150
5426,4,0,0,0,0,0,0,0,0,0,0
5427,2,0,0,0,0,1,0,0,1,2,0
5428,3,1,0,0,1,1,1,1,1,73,0
5429,3,1,1,1,1,1,0,0,1,2,0
5430,1,1,0,0,0,0,0,0,0,30,20
5431,2,1,1,1,0,1,0,0,1,17,0
5432,2,0,0,0,1,1,1,1,1,85,0
5433,4,0,0,0,0,0,0,0,0,0,0
5434,4,0,0,0,0,0,0,0,0,0,0
5435,4,0,0,0,0,0,0,0,0,0,0
5436,4,0,0,0,0,0,0,0,0,0,0
5437,1,1,1,1,1,0,1,1,1,20,0
5438,2,1,0,1,1,0,0,0,1,21,0
5439,3,0,1,1,1,1,0,0,1,30,0
5440,2,0,0,1,0,1,0,0,1,9,0
5441,2,0,0,0,0,0,0,0,1,18,0
5442,2,0,0,0,1,0,1,1,1,2,0
5443,2,1,1,1,1,1,1,1,1,19,0
5444,1,0,0,0,0,0,0,0,1,10,0
5445,2,1,1,1,1,1,0,0,0,8,70
5446,2,0,1,1,1,0,1,1,0,23,100
5447,3,1,0,1,1,0,0,0,1,71,0
5448,2,0,0,0,0,0,0,1,1,59,0
5449,4,0,0,0,0,0,0,0,0,0,0
5450,2,0,0,1,1,0,0,0,1,27,0
5451,2,0,0,0,0,1,1,0,1,20,0
5452,3,0,0,0,0,1,0,0,1,29,0
5453,1,1,0,0,1,0,0,0,0,8,0
5454,3,1,0,0,1,0,0,0,1,15,0
5455,4,0,0,0,0,0,0,0,0,0,0
5456,1,1,0,1,0,1,1,1,1,12,0
5457,2,0,1,0,1,0,0,0,1,13,0
5458,1,0,0,0,0,0,0,0,0,6,10
5459,4,0,0,0,0,0,0,0,0,0,0
5460,2,0,1,1,0,1,0,0,1,85,0
5461,3,1,1,0,0,1,0,0,1,19,0
5462,4,0,0,0,0,0,0,0,0,0,0
5463,1,1,0,0,1,0,0,0,1,59,0
5464,1,1,0,1,0,1,1,1,1,71,0
5465,1,0,1,0,1,1,0,0,1,19,0
5466,2,0,0,1,0,1,0,0,1,82,0
5467,2,0,1,0,0,0,0,0,1,19,0
5468,2,0,0,0,0,0,0,0,1,11,0
5469,2,0,1,1,0,1,1,1,1,3,0
5470,4,0,0,0,0,0,0,0,0,0,0
5471,1,0,1,1,0,1,1,1,1,82,0
5472,4,0,0,0,0,0,0,0,0,0,0
5473,4,0,0,0,0,0,0,0,0,0,0
5474,2,0,0,1,0,0,0,0,1,24,0
5475,4,0,0,0,0,0,0,0,0,0,0
5476,4,0,0,0,0,0,0,0,0,0,0
5477,1,1,1,0,1,0,0,0,1,21,0
5478,2,0,1,0,1,0,1,1,1,24,0
5479,4,0,0,0,0,0,0,0,0,0,0
5480,3,1,1,1,1,1,1,1,1,48,0
5481,2,0,0,1,0,1,1,1,1,3,0
5482,2,0,0,0,0,0,1,1,1,30,0
5483,4,0,0,0,0,0,0,0,0,0,0
5484,2,0,0,0,0,0,0,0,0,10,90
5485,2,1,1,0,1,1,1,1,1,5,0
5486,4,0,0,0,0,0,0,0,0,0,0
5487,1,0,1,0,0,0,1,1,1,69,0
5488,2,0,1,0,1,1,1,1,1,57,0
5489,3,1,0,1,1,1,1,1,1,15,0
5490,4,0,0,0,0,0,0,0,0,0,0
5491,1,0,0,0,0,0,0,0,1,19,0
5492,4,0,0,0,0,0,0,0,0,0,0
5493,2,0,1,1,1,0,1,1,1,10,0
5494,2,1,0,0,0,0,0,0,1,11,0
5495,1,0,1,1,0,1,1,1,1,26,0
5496,1,0,0,0,1,1,0,0,0,12,10
5497,2,0,0,1,0,0,1,1,0,9,70
5498,2,0,1,1,1,1,1,0,1,21,0
5499,1,0,1,0,0,0,0,0,1,6,0
5500,1,0,0,0,1,0,0,0,1,10,0
5501,1,0,0,1,0,0,0,0,1,20,0
5502,1,0,0,1,1,0,0,0,1,2,0
5503,3,1,1,0,0,0,0,0,1,17,0
5504,2,0,0,0,1,1,1,1,1,17,0
5505,3,0,1,1,1,1,1,1,1,24,0
5506,2,0,1,1,0,1,1,1,1,71,0
5507,3,0,1,0,1,0,1,1,0,26,0
5508,1,0,0,0,0,0,0,0,1,14,0
5509,1,0,0,0,1,1,0,0,1,29,0
5510,1,0,0,0,1,0,0,0,0,29,90
5511,2,0,0,0,0,1,0,0,0,19,20
5512,4,0,0,0,0,0,0,0,0,0,0
5513,2,1,0,1,0,1,1,1,1,52,0
5514,4,0,0,0,0,0,0,0,0,0,0
5515,2,1,1,0,0,1,0,0,1,19,0
5516,3,0,0,0,1,0,1,1,1,29,0
5517,3,0,0,0,0,0,0,0,1,9,0
5518,1,0,1,0,1,0,1,1,0,57,80
5519,1,0,0,1,1,1,1,1,1,19,0
5520,2,0,1,1,0,1,1,1,1,30,0
5521,2,0,0,1,1,0,0,0,1,76,0
5522,1,0,1,0,0,0,0,0,1,29,0
5523,4,0,0,0,0,0,0,0,0,0,0
5524,3,0,0,0,0,0,1,0,1,4,0
5525,1,1,0,1,1,0,1,0,1,22,0
5526,2,1,0,0,0,1,1,1,1,16,0
5527,3,0,1,1,1,1,1,1,1,47,0
5528,1,1,1,1,1,1,1,1,1,30,0
5529,2,1,1,1,0,0,1,1,1,14,0
5530,4,0,0,0,0,0,0,0,0,0,0
5531,2,0,1,0,0,0,0,0,1,26,0
5532,4,0,0,0,0,0,0,0,0,0,0
5533,2,1,1,1,1,0,0,0,1,29,0
5534,2,1,0,1,0,1,1,1,1,7,0
5535,1,1,0,0,0,0,0,0,1,20,0
5536,1,1,0,1,1,0,0,0,1,10,0
5537,1,1,0,0,1,0,1,1,1,14,0
5538,1,0,0,0,1,1,1,1,1,29,0
5539,1,1,0,1,1,1,0,0,1,48,0
5540,4,0,0,0,0,0,0,0,0,0,0
5541,1,1,0,0,0,0,0,0,1,5,0
5542,2,0,0,0,0,0,0,0,1,13,0
5543,1,0,0,0,0,0,0,0,1,7,0
5544,2,1,0,1,1,0,0,0,1,26,0
5545,4,0,0,0,0,0,0,0,0,0,0
5546,3,0,0,1,0,0,0,0,0,2,150
5547,4,0,0,0,0,0,0,0,0,0,0
5548,4,0,0,0,0,0,0,0,0,0,0
5549,2,0,0,1,1,1,0,0,1,10,0
5550,4,0,0,0,0,0,0,0,0,0,0
5551,4,0,0,0,0,0,0,0,0,0,0
5552,3,0,1,1,1,0,0,0,0,10,50
5553,2,0,0,0,0,0,0,0,1,28,0
5554,4,0,0,0,0,0,0,0,0,0,0
5555,2,0,1,0,0,0,1,1,0,28,100
5556,2,1,1,0,1,1,1,1,1,48,0
5557,2,0,0,0,0,0,0,0,1,14,0
5558,2,0,0,0,1,0,0,0,1,8,0
5559,2,1,0,1,1,1,1,1,0,19,40
5560,1,0,0,0,0,0,0,0,0,18,10
5561,2,0,0,1,0,1,1,1,1,23,0
5562,2,0,0,0,0,1,0,1,1,71,0
5563,3,1,0,0,1,1,1,1,1,3,0
5564,3,1,1,1,0,1,1,1,1,19,0
5565,1,1,1,0,0,0,0,0,0,30,100
5566,4,0,0,0,0,0,0,0,0,0,0
5567,3,0,1,0,1,0,0,0,1,59,0
5568,1,0,0,0,0,0,0,1,1,41,0
5569,4,0,0,0,0,0,0,0,0,0,0
5570,4,0,0,0,0,0,0,0,0,0,0
5571,2,1,0,0,0,0,0,0,1,22,0
5572,3,0,1,0,1,0,1,1,1,19,0
5573,2,0,0,0,0,1,1,1,1,25,0
5574,2,1,1,0,0,0,1,1,1,6,0
5575,4,0,0,0,0,0,0,0,0,0,0
5576,1,1,0,0,0,0,0,0,1,13,0
5577,4,0,0,0,0,0,0,0,0,0,0
5578,3,1,1,0,0,0,0,0,1,17,0
5579,4,0,0,0,0,0,0,0,0,0,0
5580,3,0,0,0,0,0,1,1,1,29,0
5581,2,0,0,0,0,0,0,0,1,11,0
5582,2,0,1,1,1,1,0,0,1,20,0
5583,2,0,0,0,0,0,1,1,0,25,110
5584,3,1,1,1,0,0,0,0,1,48,0
5585,1,1,1,1,1,1,0,0,1,73,0
5586,3,0,0,1,0,1,0,0,1,28,0
5587,1,1,0,1,0,1,1,1,1,69,0
5588,2,1,1,1,1,1,1,0,1,30,0
5589,3,0,0,0,0,1,0,0,1,21,0
5590,4,0,0,0,0,0,0,0,0,0,0
5591,1,0,1,0,0,0,0,0,1,28,0
5592,1,1,1,1,1,1,1,1,1,27,0
5593,4,0,0,0,0,0,0,0,0,0,0
5594,1,1,0,1,1,1,1,1,1,10,0
5595,1,0,0,0,0,0,0,0,1,18,0
5596,4,0,0,0,0,0,0,0,0,0,0
5597,3,0,0,0,0,0,0,0,1,29,0
5598,4,0,0,0,0,0,0,0,0,0,0
5599,2,1,1,0,0,1,1,1,1,51,0
5600,1,1,1,0,1,0,0,0,1,23,0
5601,1,1,1,0,0,0,1,1,1,21,0
5602,2,0,1,0,0,1,1,1,1,3,0
5603,3,0,0,0,0,0,0,0,1,22,0
5604,1,0,0,0,0,1,0,0,1,20,0
5605,2,0,0,1,1,1,1,1,1,47,0
5606,2,0,0,0,0,0,1,1,1,71,0
5607,4,0,0,0,0,0,0,0,0,0,0
5608,3,0,0,1,0,1,1,1,1,59,0
5609,1,1,1,1,1,0,1,1,1,41,0
5610,2,0,0,1,0,0,0,0,1,26,0
5611,3,0,0,0,1,0,0,0,1,85,0
5612,2,0,0,1,0,1,1,0,0,16,10
5613,2,1,0,0,0,0,0,0,1,21,0
5614,3,1,1,0,1,0,0,0,1,26,0
5615,1,1,0,0,1,1,0,0,1,22,0
5616,2,0,0,0,0,0,0,0,0,12,10
5617,3,0,0,0,0,0,0,0,1,85,0
5618,2,0,0,0,0,0,0,0,1,23,0
5619,2,0,1,0,0,0,0,0,1,20,0
5620,1,0,1,1,0,0,1,1,1,14,0
5621,1,1,1,0,0,0,0,0,1,23,0
5622,2,0,0,1,0,1,1,1,1,21,0
5623,2,1,1,1,1,1,1,0,0,29,40
5624,2,0,0,0,0,0,0,0,1,24,0
5625,1,1,1,1,1,1,0,0,1,11,0
5626,4,0,0,0,0,0,0,0,0,0,0
5627,2,0,0,0,1,1,0,0,1,8,0
5628,2,0,0,0,0,1,1,1,1,19,0
5629,2,0,0,1,1,0,0,0,1,21,0
5630,2,1,1,1,1,1,1,1,1,30,0
5631,3,0,0,1,1,0,1,1,1,14,0
5632,1,0,0,0,0,0,0,0,1,19,0
5633,2,0,0,1,1,1,1,1,1,73,0
5634,2,1,0,0,1,1,1,1,1,11,0
5635,4,0,0,0,0,0,0,0,0,0,0
5636,2,0,0,0,0,1,1,1,0,26,30
5637,1,1,0,1,1,0,0,0,0,27,120
5638,4,0,0,0,0,0,0,0,0,0,0
5639,1,0,1,1,0,0,0,0,0,22,150
5640,4,0,0,0,0,0,0,0,0,0,0
5641,3,1,1,1,1,1,1,1,0,73,0
5642,2,0,0,1,1,1,0,1,1,59,0
5643,2,0,0,1,1,1,1,1,1,14,0
5644,4,0,0,0,0,0,0,0,0,0,0
5645,2,1,1,0,0,0,0,0,1,4,0
5646,1,0,0,0,0,0,0,1,1,51,0
5647,1,1,1,0,1,0,0,0,0,7,130
5648,2,1,0,0,0,0,0,0,1,24,0
5649,1,1,1,1,0,0,0,0,1,27,0
5650,2,0,1,0,0,1,0,0,1,23,0
5651,1,1,0,0,0,0,0,0,1,59,0
5652,2,0,0,0,0,0,0,1,1,59,0
5653,4,0,0,0,0,0,0,0,0,0,0
5654,2,0,0,0,0,1,1,1,1,10,0
5655,4,0,0,0,0,0,0,0,0,0,0
5656,2,0,0,0,0,0,1,1,1,20,0
5657,2,1,0,1,1,0,0,0,1,51,0
5658,1,1,1,1,1,1,1,1,1,58,0
5659,2,0,1,1,0,1,1,1,1,8,0
5660,4,0,0,0,0,0,0,0,0,0,0
5661,4,0,0,0,0,0,0,0,0,0,0
5662,2,0,0,1,0,0,0,0,1,82,0
5663,2,0,1,0,0,1,0,0,1,5,0
5664,4,0,0,0,0,0,0,0,0,0,0
5665,2,0,1,0,0,1,1,1,1,71,0
5666,1,1,0,0,0,0,1,1,1,47,0
5667,4,0,0,0,0,0,0,0,0,0,0
5668,1,1,0,1,1,1,1,1,1,59,0
5669,2,1,0,0,0,0,0,0,1,17,0
5670,2,1,0,0,0,0,0,1,1,42,0
5671,2,0,0,0,0,0,1,1,0,16,70
5672,1,0,0,1,1,0,1,0,1,6,0
5673,1,1,0,0,0,0,0,0,1,25,0
5674,4,0,0,0,0,0,0,0,0,0,0
5675,4,0,0,0,0,0,0,0,0,0,0
5676,2,0,0,0,1,0,0,0,1,27,0
5677,1,1,1,1,1,0,1,1,1,21,0
5678,4,0,0,0,0,0,0,0,0,0,0
5679,2,0,0,0,0,0,0,0,0,27,10
5680,4,0,0,0,0,0,0,0,0,0,0
5681,4,0,0,0,0,0,0,0,0,0,0
5682,4,0,0,0,0,0,0,0,0,0,0
5683,2,1,1,1,1,1,1,1,1,25,0
5684,3,0,0,1,0,1,1,1,0,6,10
5685,4,0,0,0,0,0,0,0,0,0,0
5686,2,0,1,0,0,0,0,0,1,5,0
5687,2,0,1,0,0,1,0,0,1,26,0
5688,2,1,1,1,1,1,1,1,1,10,0
5689,2,1,1,1,1,1,1,0,1,10,0
5690,3,0,1,1,0,1,0,0,1,17,0
5691,2,0,1,0,0,1,1,0,1,23,0
5692,1,0,1,0,0,0,0,0,1,23,0
5693,2,0,1,1,1,0,1,1,0,9,140
5694,2,0,1,0,0,0,0,0,1,27,0
5695,4,0,0,0,0,0,0,0,0,0,0
5696,2,0,0,0,1,0,0,0,0,29,120
5697,2,1,1,1,1,0,1,1,1,18,0
5698,4,0,0,0,0,0,0,0,0,0,0
5699,2,1,1,1,1,1,1,0,1,18,0
5700,3,0,0,1,0,1,0,0,1,23,0
5701,2,1,0,1,0,1,1,1,1,51,0
5702,2,1,0,1,0,0,0,0,1,48,0
5703,1,1,1,1,0,0,0,0,1,21,0
5704,2,0,0,1,1,0,1,1,1,10,0
5705,1,1,1,1,0,0,1,1,1,59,0
5706,1,1,0,1,1,1,1,1,0,59,120
5707,2,0,0,0,0,0,0,0,1,10,0
5708,2,1,1,1,0,1,1,1,1,18,0
5709,2,0,0,0,0,0,0,1,1,51,0
5710,4,0,0,0,0,0,0,0,0,0,0
5711,4,0,0,0,0,0,0,0,0,0,0
5712,4,0,0,0,0,0,0,0,0,0,0
5713,3,1,1,0,1,0,0,0,1,29,0
5714,4,0,0,0,0,0,0,0,0,0,0
5715,1,0,0,1,0,1,0,0,1,12,0
5716,3,1,1,1,1,0,1,1,1,10,0
5717,1,0,0,1,0,1,1,1,1,29,0
5718,1,1,0,1,0,0,0,0,1,71,0
5719,2,0,0,0,0,0,0,0,1,13,0
5720,4,0,0,0,0,0,0,0,0,0,0
5721,2,0,1,0,0,0,1,0,1,14,0
5722,2,0,0,0,0,1,0,0,1,5,0
5723,2,0,0,0,0,0,1,0,1,21,0
5724,2,0,1,1,0,1,1,0,1,19,0
5725,1,0,1,1,1,1,1,1,1,7,0
5726,2,0,0,0,0,0,0,0,1,2,0
5727,2,0,0,0,0,0,1,1,1,25,0
5728,2,1,0,0,0,1,1,1,0,59,140
5729,1,0,0,1,0,0,0,0,1,25,0
5730,2,0,1,1,0,1,1,1,1,3,0
5731,2,1,1,0,1,1,0,0,1,12,0
5732,2,0,0,0,0,0,0,0,1,26,0
5733,3,0,0,0,0,0,1,1,1,53,0
5734,4,0,0,0,0,0,0,0,0,0,0
5735,3,1,0,0,1,0,0,0,1,30,0
5736,3,0,1,0,0,0,0,0,1,12,0
5737,3,0,0,1,1,0,0,0,1,28,0
5738,2,1,1,1,0,1,1,1,1,17,0
5739,4,0,0,0,0,0,0,0,0,0,0
5740,4,0,0,0,0,0,0,0,0,0,0
5741,4,0,0,0,0,0,0,0,0,0,0
5742,2,1,1,1,0,0,0,0,1,16,0
5743,3,0,0,0,0,0,0,0,1,14,0
5744,1,1,0,1,0,1,1,1,1,18,0
5745,1,0,0,0,0,0,0,1,1,27,0
5746,2,0,0,0,0,0,0,0,1,13,0
5747,4,0,0,0,0,0,0,0,0,0,0
5748,2,1,1,1,1,1,1,1,1,51,0
5749,2,0,0,0,0,0,1,1,0,10,10
5750,2,0,0,1,0,1,1,1,1,14,0
5751,2,0,0,1,0,1,1,0,1,16,0
5752,2,0,0,1,0,1,1,1,1,10,0
5753,4,0,0,0,0,0,0,0,0,0,0
5754,1,0,0,0,0,0,0,0,0,29,0
5755,3,0,0,0,0,0,1,1,1,22,0
5756,1,0,1,1,1,1,1,1,1,19,0
5757,3,1,1,0,1,1,0,0,1,24,0
5758,2,0,0,0,0,1,1,0,1,2,0
5759,4,0,0,0,0,0,0,0,0,0,0
5760,2,1,1,1,1,1,1,1,1,18,0
5761,3,1,1,0,0,0,1,1,1,30,0
5762,3,1,1,1,1,1,1,1,1,14,0
5763,2,1,0,0,0,0,0,0,1,14,0
5764,3,1,1,0,1,1,1,1,1,25,0
5765,2,0,0,0,0,0,0,0,1,4,0
5766,2,0,1,1,0,1,1,1,1,85,0
5767,3,1,0,0,0,1,1,1,1,41,0
5768,3,1,1,0,0,0,0,0,1,15,0
5769,1,1,1,1,0,0,0,0,1,24,0
5770,2,0,0,0,0,0,0,1,1,71,0
5771,2,0,1,1,0,1,1,1,1,26,0
5772,2,0,1,1,0,1,1,0,1,29,0
5773,2,0,1,0,1,1,1,1,1,16,0
5774,2,0,0,0,0,0,0,0,1,23,0
5775,2,1,0,1,0,1,1,1,1,26,0
5776,3,0,0,0,1,1,1,1,1,48,0
5777,1,1,0,1,1,1,1,1,1,19,0
5778,2,1,0,0,0,0,0,0,1,18,0
5779,4,0,0,0,0,0,0,0,0,0,0
5780,2,0,1,0,0,0,1,1,1,51,0
5781,2,1,1,1,1,0,1,1,1,21,0
5782,4,0,0,0,0,0,0,0,0,0,0
5783,4,0,0,0,0,0,0,0,0,0,0
5784,1,1,0,1,1,1,1,1,0,28,140
5785,1,1,0,1,1,1,1,1,1,58,0
5786,3,0,1,0,0,0,0,0,0,27,70
5787,4,0,0,0,0,0,0,0,0,0,0
5788,4,0,0,0,0,0,0,0,0,0,0
5789,2,0,0,0,0,0,0,0,1,24,0
5790,2,0,0,0,0,1,1,1,1,12,0
5791,4,0,0,0,0,0,0,0,0,0,0
5792,2,0,1,0,1,1,1,0,1,14,0
5793,2,0,1,0,0,1,1,1,1,58,0
5794,2,0,0,0,0,0,0,0,1,29,0
5795,1,0,1,0,1,0,0,0,1,73,0
5796,1,0,0,0,0,1,1,1,1,85,0
5797,2,0,0,0,0,1,1,1,1,6,0
5798,4,0,0,0,0,0,0,0,0,0,0
5799,3,0,1,1,0,1,1,1,1,25,0
5800,4,0,0,0,0,0,0,0,0,0,0
5801,2,1,1,0,1,0,1,0,1,18,0
5802,3,0,1,1,0,1,1,0,1,3,0
5803,1,0,0,0,1,0,0,0,1,59,0
5804,3,0,0,1,0,1,1,1,1,18,0
5805,1,1,1,0,0,1,1,1,0,12,40
5806,4,0,0,0,0,0,0,0,0,0,0
5807,4,0,0,0,0,0,0,0,0,0,0
5808,1,1,1,1,1,1,1,1,1,59,0
5809,2,1,1,0,0,0,1,1,1,3,0
5810,3,0,0,0,0,0,0,0,1,82,0
5811,1,0,1,1,1,1,1,1,1,15,0
5812,2,0,1,0,0,0,1,1,1,30,0
5813,1,0,0,0,1,0,0,0,0,26,120
5814,2,0,0,0,0,0,1,1,1,6,0
5815,1,1,0,1,1,0,1,1,1,25,0
5816,2,0,0,0,0,0,0,0,1,13,0
5817,4,0,0,0,0,0,0,0,0,0,0
5818,2,1,1,1,0,0,0,0,0,19,60
5819,2,0,0,0,0,1,1,0,1,4,0
5820,3,0,0,1,0,1,1,1,0,8,80
5821,4,0,0,0,0,0,0,0,0,0,0
5822,4,0,0,0,0,0,0,0,0,0,0
5823,3,1,1,1,1,1,1,1,1,7,0
5824,1,0,1,0,1,1,1,1,1,21,0
5825,2,1,1,1,1,1,1,1,1,27,0
5826,1,1,0,1,1,1,1,1,0,19,60
5827,1,1,0,1,1,1,1,1,1,12,0
5828,3,0,0,0,0,1,0,0,0,76,10
5829,4,0,0,0,0,0,0,0,0,0,0
5830,4,0,0,0,0,0,0,0,0,0,0
5831,1,1,1,1,1,1,1,0,1,24,0
5832,3,1,0,0,0,0,0,0,0,57,80
5833,1,0,1,1,0,0,1,1,1,16,0
5834,3,1,0,1,1,0,1,1,1,41,0
5835,2,1,1,1,1,1,1,1,0,58,40
5836,4,0,0,0,0,0,0,0,0,0,0
5837,1,1,1,1,1,1,0,0,1,27,0
5838,2,0,0,0,0,1,0,0,0,41,50
5839,2,1,0,1,0,0,1,1,1,19,0
5840,2,0,1,1,1,1,1,1,0,26,100
5841,4,0,0,0,0,0,0,0,0,0,0
5842,2,0,0,1,1,1,1,1,1,26,0
5843,3,1,0,0,1,0,0,1,1,41,0
5844,1,1,1,0,1,1,1,1,1,41,0
5845,4,0,0,0,0,0,0,0,0,0,0
5846,1,1,0,1,1,0,0,0,1,51,0
5847,1,1,1,1,0,0,0,0,1,30,0
5848,3,1,1,1,1,0,0,0,1,20,0
5849,2,0,0,0,0,0,0,0,1,24,0
5850,1,1,1,0,0,0,0,0,1,9,0
5851,4,0,0,0,0,0,0,0,0,0,0
5852,1,1,1,0,0,1,0,0,1,29,0
5853,2,0,0,0,0,0,1,0,1,18,0
5854,2,1,1,1,0,0,0,0,1,48,0
5855,4,0,0,0,0,0,0,0,0,0,0
5856,1,0,1,0,0,0,0,0,1,17,0
5857,3,0,0,0,0,0,0,0,1,20,0
5858,2,0,1,0,0,0,0,0,1,10,0
5859,1,1,0,0,0,1,0,0,1,16,0
5860,4,0,0,0,0,0,0,0,0,0,0
5861,4,0,0,0,0,0,0,0,0,0,0
5862,4,0,0,0,0,0,0,0,0,0,0
5863,4,0,0,0,0,0,0,0,0,0,0
5864,1,0,0,0,0,0,0,0,1,46,0
5865,1,1,0,1,1,0,0,0,1,18,0
5866,2,0,1,0,0,1,0,0,1,4,0
5867,2,0,0,0,0,1,1,0,1,14,0
5868,4,0,0,0,0,0,0,0,0,0,0
5869,4,0,0,0,0,0,0,0,0,0,0
5870,1,1,1,0,1,0,0,0,0,27,20
5871,1,1,0,0,0,1,0,0,1,30,0
5872,2,0,0,0,0,0,0,0,1,20,0
5873,1,0,1,0,0,0,0,0,1,25,0
5874,3,1,0,0,1,0,0,0,1,17,0
5875,1,0,0,0,0,0,0,1,1,73,0
5876,2,1,1,1,1,1,1,0,1,11,0
5877,4,0,0,0,0,0,0,0,0,0,0
5878,1,0,0,0,0,0,0,0,1,6,0
5879,3,0,1,0,1,0,1,1,1,11,0
5880,2,1,1,1,1,1,1,1,1,21,0
5881,2,1,1,1,1,0,1,1,1,19,0
5882,2,0,0,1,1,0,1,1,1,4,0
5883,4,0,0,0,0,0,0,0,0,0,0
5884,2,1,0,1,1,1,1,1,0,24,100
5885,2,1,1,1,0,0,0,0,1,9,0
5886,2,0,0,0,0,0,0,0,1,52,0
5887,2,0,0,1,0,1,1,1,1,23,0
5888,2,0,0,1,0,1,1,0,1,11,0
5889,4,0,0,0,0,0,0,0,0,0,0
5890,3,0,0,1,0,0,0,0,1,17,0
5891,4,0,0,0,0,0,0,0,0,0,0
5892,1,1,0,0,0,0,0,0,1,25,0
5893,2,0,0,0,0,1,1,0,1,6,0
5894,1,1,1,0,1,0,0,0,1,73,0
5895,4,0,0,0,0,0,0,0,0,0,0
5896,3,0,0,1,1,0,0,0,0,23,30
5897,2,0,0,0,1,1,1,1,1,27,0
5898,4,0,0,0,0,0,0,0,0,0,0
5899,1,1,0,1,1,1,0,0,1,15,0
5900,4,0,0,0,0,0,0,0,0,0,0
5901,2,0,0,0,0,0,0,0,0,27,30
5902,2,0,1,1,1,1,1,1,1,18,0
5903,1,1,0,0,0,1,1,1,1,82,0
5904,1,0,1,1,0,1,1,1,1,28,0
5905,1,0,0,0,1,1,0,0,0,2,10
5906,2,0,1,1,0,1,1,1,0,4,40
5907,1,1,0,1,1,0,1,1,1,14,0
5908,4,0,0,0,0,0,0,0,0,0,0
5909,3,1,0,1,1,1,1,1,1,22,0
5910,4,0,0,0,0,0,0,0,0,0,0
5911,1,1,0,1,0,1,1,1,1,30,0
5912,3,0,1,0,0,1,0,0,1,58,0
5913,2,0,0,1,0,0,0,0,0,10,10
5914,3,0,0,1,1,1,1,0,0,18,140
5915,4,0,0,0,0,0,0,0,0,0,0
5916,1,1,1,0,1,0,0,0,1,19,0
5917,2,0,0,0,0,0,0,0,1,23,0
5918,4,0,0,0,0,0,0,0,0,0,0
5919,2,0,1,0,1,1,1,0,1,19,0
5920,3,1,1,1,1,0,0,0,1,7,0
5921,4,0,0,0,0,0,0,0,0,0,0
5922,1,1,1,1,1,0,1,1,1,13,0
5923,2,0,1,0,0,0,1,1,0,26,10
5924,2,0,0,1,0,0,1,0,1,24,0
5925,1,1,0,1,1,0,0,0,1,41,0
5926,3,0,1,0,0,0,0,0,1,29,0
5927,1,1,0,1,1,1,1,1,1,30,0
5928,4,0,0,0,0,0,0,0,0,0,0
5929,1,0,0,1,0,1,1,1,1,51,0
5930,2,1,0,1,0,0,0,0,1,16,0
5931,1,0,1,1,1,0,0,0,1,8,0
5932,1,0,0,0,0,0,0,0,0,52,10
5933,2,0,0,1,0,1,1,1,1,15,0
5934,4,0,0,0,0,0,0,0,0,0,0
5935,2,0,0,0,0,0,0,0,0,8,20
5936,3,0,0,0,0,0,0,0,1,3,0
5937,2,0,0,0,0,0,0,0,1,2,0
5938,1,1,1,0,1,1,1,1,0,71,20
5939,2,0,1,0,0,1,1,0,0,20,150
5940,2,0,0,0,0,0,0,0,1,15,0
5941,2,0,1,0,1,1,1,1,0,3,90
5942,2,0,0,1,0,1,1,1,1,14,0
5943,4,0,0,0,0,0,0,0,0,0,0
5944,2,0,0,0,0,0,0,0,1,16,0
5945,2,0,0,0,0,0,1,1,1,30,0
5946,3,1,0,0,1,0,0,0,1,7,0
5947,2,0,1,0,0,1,1,1,1,28,0
5948,2,0,0,0,0,1,0,0,1,18,0
5949,4,0,0,0,0,0,0,0,0,0,0
5950,4,0,0,0,0,0,0,0,0,0,0
5951,1,1,0,1,0,0,0,0,1,47,0
5952,1,0,1,1,1,1,1,1,1,22,0
5953,2,0,1,0,0,1,1,1,1,4,0
5954,4,0,0,0,0,0,0,0,0,0,0
5955,4,0,0,0,0,0,0,0,0,0,0
5956,2,0,0,1,0,1,1,1,0,52,20
5957,2,1,0,0,1,0,0,0,1,22,0
5958,1,0,0,1,0,1,0,0,1,14,0
5959,1,1,1,0,0,0,0,0,1,14,0
5960,3,1,1,0,0,1,0,0,1,17,0
5961,2,1,1,0,0,1,1,1,1,23,0
5962,4,0,0,0,0,0,0,0,0,0,0
5963,2,1,1,0,0,0,0,0,1,48,0
5964,1,0,0,1,0,1,0,0,1,3,0
5965,1,1,1,1,1,1,1,1,1,15,0
5966,4,0,0,0,0,0,0,0,0,0,0
5967,2,0,0,1,1,1,0,0,1,8,0
5968,2,1,1,1,0,0,0,0,1,21,0
5969,3,0,0,1,1,1,1,1,1,29,0
5970,4,0,0,0,0,0,0,0,0,0,0
5971,2,0,1,0,0,1,1,1,1,27,0
5972,1,1,1,1,1,1,1,1,1,22,0
5973,2,0,0,0,0,1,1,0,1,11,0
5974,1,0,1,1,1,1,1,1,1,23,0
