Phone_Service_ID,Customer_ID,Multiple_Lines,Avg_Monthly_Long_Distance_Charges,Total_Long_Distance_Charges
2764,2764,0,0,0
2765,2765,1,19.2,441.6
2766,2766,1,15.33,674.52
2767,2767,0,1.97,3.94
2768,2768,1,29.03,2090.16
2769,2769,0,0,0
2770,2770,1,17.53,455.78
2771,2771,0,5.16,61.92
2772,2772,1,20.93,983.71
2773,2773,0,6.95,6.95
2774,2774,0,44.46,400.14
2775,2775,1,20.52,1354.32
2776,2776,0,14.39,345.36
2777,2777,0,14.55,829.35
2778,2778,1,42.29,1776.18
2779,2779,0,45.39,907.8
2780,2780,0,17.62,405.26
2781,2781,0,33.84,947.52
2782,2782,1,29.72,2080.4
2783,2783,1,9.67,270.76
2784,2784,1,25.21,857.14
2785,2785,0,30.73,30.73
2786,2786,1,48.52,3493.44
2787,2787,0,41.44,124.32
2788,2788,1,13.59,978.48
2789,2789,1,17.43,1167.81
2790,2790,0,36.52,401.72
2791,2791,0,40.16,2329.28
2792,2792,0,24.03,1489.86
2793,2793,0,22.22,1577.62
2794,2794,1,7.01,210.3
2795,2795,0,45.75,3294
2796,2796,0,1.48,1.48
2797,2797,0,3.37,16.85
2798,2798,0,36.16,687.04
2799,2799,0,22.15,177.2
2800,2800,1,9.68,629.2
2801,2801,0,12.72,457.92
2802,2802,1,10.79,453.18
2803,2803,0,6.38,165.88
2804,2804,0,21.11,189.99
2805,2805,0,43.61,43.61
2806,2806,1,49.37,1826.69
2807,2807,1,20.36,122.16
2808,2808,0,15.25,30.5
2809,2809,0,32.12,2280.52
2810,2810,0,14.89,119.12
2811,2811,0,0,0
2812,2812,1,13.67,519.46
2813,2813,0,40.74,2362.92
2814,2814,1,25.2,630
2815,2815,0,46.49,883.31
2816,2816,0,28.8,892.8
2817,2817,0,29.58,1863.54
2818,2818,1,46.67,2613.52
2819,2819,0,48.42,1210.5
2820,2820,1,24.77,1387.12
2821,2821,0,18.51,499.77
2822,2822,0,22.22,1333.2
2823,2823,0,38.95,817.95
2824,2824,0,48.14,48.14
2825,2825,0,20.26,384.94
2826,2826,1,48.82,341.74
2827,2827,1,32.33,808.25
2828,2828,0,34.07,749.54
2829,2829,1,13.35,814.35
2830,2830,0,23.73,142.38
2831,2831,1,25.78,747.62
2832,2832,0,0,0
2833,2833,1,11.02,793.44
2834,2834,0,28.19,84.57
2835,2835,0,9.74,29.22
2836,2836,0,0,0
2837,2837,0,0,0
2838,2838,1,16.61,597.96
2839,2839,0,1.67,81.83
2840,2840,0,37.69,2675.99
2841,2841,0,35.92,2298.88
2842,2842,0,35.44,637.92
2843,2843,1,2.71,195.12
2844,2844,1,29.93,1735.94
2845,2845,1,40.76,285.32
2846,2846,1,45.93,321.51
2847,2847,0,20.37,61.11
2848,2848,1,5.42,281.84
2849,2849,0,15.73,173.03
2850,2850,0,16.99,16.99
2851,2851,0,49.45,1631.85
2852,2852,1,29.23,1519.96
2853,2853,0,19.73,710.28
2854,2854,0,13.01,13.01
2855,2855,0,21.07,1074.57
2856,2856,1,5.59,55.9
2857,2857,1,3.73,115.63
2858,2858,1,44.61,3211.92
2859,2859,1,48.64,535.04
2860,2860,0,4.13,66.08
2861,2861,1,40.5,1215
2862,2862,0,0,0
2863,2863,1,11.79,153.27
2864,2864,1,48.14,385.12
2865,2865,0,0,0
2866,2866,1,49.82,1893.16
2867,2867,0,8.91,80.19
2868,2868,0,49.58,1685.72
2869,2869,0,14.86,1055.06
2870,2870,0,3.29,9.87
2871,2871,1,10.61,583.55
2872,2872,1,1.64,4.92
2873,2873,1,2.53,121.44
2874,2874,0,46.47,929.4
2875,2875,1,21.15,444.15
2876,2876,1,4.28,145.52
2877,2877,1,20.31,1381.08
2878,2878,1,22.83,1529.61
2879,2879,1,17.36,17.36
2880,2880,0,1.02,24.48
2881,2881,0,35.7,1392.3
2882,2882,1,37.65,1091.85
2883,2883,0,29.78,29.78
2884,2884,0,0,0
2885,2885,0,12.78,127.8
2886,2886,1,7.31,409.36
2887,2887,0,32.46,941.34
2888,2888,0,16.36,114.52
2889,2889,0,0,0
2890,2890,1,16.68,66.72
2891,2891,0,13.86,124.74
2892,2892,1,32.92,1152.2
2893,2893,1,34.8,2470.8
2894,2894,1,36.45,2114.1
2895,2895,1,22.41,201.69
2896,2896,1,49.25,591
2897,2897,1,46.28,1018.16
2898,2898,1,2.98,140.06
2899,2899,1,12.54,840.18
2900,2900,0,43.02,215.1
2901,2901,1,7.94,31.76
2902,2902,0,0,0
2903,2903,0,28.86,808.08
2904,2904,1,34.57,1901.35
2905,2905,1,27.17,54.34
2906,2906,0,29.8,1490
2907,2907,1,42.93,2189.43
2908,2908,0,0,0
2909,2909,0,0,0
2910,2910,0,0,0
2911,2911,0,18.38,55.14
2912,2912,0,6.17,30.85
2913,2913,0,48.13,2502.76
2914,2914,1,25.11,125.55
2915,2915,0,42.93,343.44
2916,2916,0,45.28,45.28
2917,2917,0,1.47,19.11
2918,2918,1,37.76,2378.88
2919,2919,0,27.95,223.6
2920,2920,0,29.33,1495.83
2921,2921,1,39.84,1394.4
2922,2922,1,35.46,1631.16
2923,2923,0,32.02,1312.82
2924,2924,1,49.9,2694.6
2925,2925,1,14.69,984.23
2926,2926,0,0,0
2927,2927,1,9.28,649.6
2928,2928,0,19.05,190.5
2929,2929,0,6.49,136.29
2930,2930,0,34.38,1065.78
2931,2931,0,25.77,77.31
2932,2932,1,48.62,3063.06
2933,2933,1,29.27,1053.72
2934,2934,0,6.13,281.98
2935,2935,1,31.79,1812.03
2936,2936,0,48,2736
2937,2937,1,24.67,641.42
2938,2938,0,9.41,94.1
2939,2939,1,22.73,1431.99
2940,2940,0,39.36,196.8
2941,2941,1,35.33,2543.76
2942,2942,0,15.24,15.24
2943,2943,1,8.53,460.62
2944,2944,1,48.07,2836.13
2945,2945,0,0,0
2946,2946,1,33.09,2283.21
2947,2947,0,32.03,64.06
2948,2948,0,0,0
2949,2949,1,48.68,3261.56
2950,2950,0,26.22,26.22
2951,2951,0,26.09,730.52
2952,2952,0,26.62,53.24
2953,2953,0,36.91,147.64
2954,2954,0,23.16,23.16
2955,2955,1,36.5,1204.5
2956,2956,1,27.63,1685.43
2957,2957,0,30.88,648.48
2958,2958,0,37.97,75.94
2959,2959,0,30.8,246.4
2960,2960,1,20.15,1370.2
2961,2961,1,12.24,48.96
2962,2962,1,6.32,37.92
2963,2963,1,12.58,905.76
2964,2964,0,26.37,26.37
2965,2965,0,37.7,75.4
2966,2966,0,0,0
2967,2967,0,9.23,46.15
2968,2968,0,34.38,68.76
2969,2969,0,44.75,44.75
2970,2970,1,26.55,1619.55
2971,2971,1,45.13,1579.55
2972,2972,0,6.23,186.9
2973,2973,1,36.82,625.94
2974,2974,0,17.18,103.08
2975,2975,1,19.68,1180.8
2976,2976,1,21.74,1478.32
2977,2977,0,0,0
2978,2978,0,34.57,34.57
2979,2979,0,40.03,200.15
2980,2980,0,0,0
2981,2981,0,5.36,5.36
2982,2982,1,31.93,2107.38
2983,2983,0,4.8,4.8
2984,2984,0,8.53,614.16
2985,2985,0,36.39,291.12
2986,2986,1,45.68,1096.32
2987,2987,0,19,152
2988,2988,0,0,0
2989,2989,1,32.67,2221.56
2990,2990,1,16.48,148.32
2991,2991,1,16.78,318.82
2992,2992,0,27.53,247.77
2993,2993,0,44.66,312.62
2994,2994,1,22.56,902.4
2995,2995,1,43.27,129.81
2996,2996,0,29.1,29.1
2997,2997,0,0,0
2998,2998,0,8.95,62.65
2999,2999,1,29.29,2108.88
3000,3000,0,49.66,347.62
3001,3001,1,1.83,118.95
3002,3002,0,5.93,332.08
3003,3003,1,18.6,279
3004,3004,0,13.89,777.84
3005,3005,1,34.34,309.06
3006,3006,1,25.83,413.28
3007,3007,0,26.44,1824.36
3008,3008,1,23.14,1573.52
3009,3009,1,32.9,1645
3010,3010,1,31.24,1655.72
3011,3011,0,0,0
3012,3012,0,0,0
3013,3013,0,40.95,655.2
3014,3014,0,0,0
3015,3015,1,34.29,2468.88
3016,3016,0,34.92,419.04
3017,3017,0,45.61,775.37
3018,3018,0,43.03,43.03
3019,3019,0,2.84,28.4
3020,3020,0,5.61,39.27
3021,3021,1,29.18,1984.24
3022,3022,0,4.26,55.38
3023,3023,1,33.74,2361.8
3024,3024,0,0,0
3025,3025,0,24.83,124.15
3026,3026,0,5.74,57.4
3027,3027,1,28.12,534.28
3028,3028,0,6.77,264.03
3029,3029,0,16.05,321
3030,3030,0,32.54,650.8
3031,3031,0,0,0
3032,3032,1,8.23,510.26
3033,3033,0,34.24,821.76
3034,3034,0,17.19,360.99
3035,3035,0,12.52,25.04
3036,3036,0,44.66,2143.68
3037,3037,0,1.67,11.69
3038,3038,1,25.39,25.39
3039,3039,1,18,954
3040,3040,0,32.74,32.74
3041,3041,0,19.32,521.64
3042,3042,0,12.97,726.32
3043,3043,1,42.77,2865.59
3044,3044,0,3.84,65.28
3045,3045,1,15.18,273.24
3046,3046,0,0,0
3047,3047,1,21.56,883.96
3048,3048,0,33.68,1616.64
3049,3049,0,7.14,7.14
3050,3050,0,22.34,178.72
3051,3051,0,15.1,755
3052,3052,0,0,0
3053,3053,1,22.83,228.3
3054,3054,0,29.41,176.46
3055,3055,0,18.42,1031.52
3056,3056,1,13.64,190.96
3057,3057,0,18.57,18.57
3058,3058,1,22.41,761.94
3059,3059,1,30.75,2214
3060,3060,0,36.65,1172.8
3061,3061,0,42.66,725.22
3062,3062,0,31.4,2135.2
3063,3063,1,35.75,1680.25
3064,3064,0,9.43,150.88
3065,3065,0,46.54,2047.76
3066,3066,1,21.96,1581.12
3067,3067,0,37.61,112.83
3068,3068,0,48.07,1057.54
3069,3069,1,16.28,374.44
3070,3070,1,39.06,2734.2
3071,3071,0,1.47,4.41
3072,3072,0,38.33,1686.52
3073,3073,0,18.38,91.9
3074,3074,0,6.88,27.52
3075,3075,0,32.54,130.16
3076,3076,1,3.64,10.92
3077,3077,0,27.17,1467.18
3078,3078,1,33.5,469
3079,3079,0,1.37,34.25
3080,3080,1,3.33,89.91
3081,3081,1,13.61,13.61
3082,3082,0,37.15,445.8
3083,3083,0,28.15,365.95
3084,3084,1,8.46,583.74
3085,3085,1,38.82,1358.7
3086,3086,1,45.35,2902.4
3087,3087,1,38.52,808.92
3088,3088,1,25.19,50.38
3089,3089,0,10.9,218
3090,3090,0,44.11,1146.86
3091,3091,0,0,0
3092,3092,1,38.97,155.88
3093,3093,0,16.22,113.54
3094,3094,0,24.9,49.8
3095,3095,1,5.36,246.56
3096,3096,0,1.12,5.6
3097,3097,0,0,0
3098,3098,0,40.37,524.81
3099,3099,1,32.13,2281.23
3100,3100,1,29.44,1236.48
3101,3101,1,4.81,43.29
3102,3102,1,45.7,2787.7
3103,3103,0,6.74,13.48
3104,3104,1,38.44,2306.4
3105,3105,0,0,0
3106,3106,0,49.36,740.4
3107,3107,0,30.04,210.28
3108,3108,0,39.49,592.35
3109,3109,1,36.13,2203.93
3110,3110,0,7.42,140.98
3111,3111,1,25.89,1527.51
3112,3112,0,0,0
3113,3113,1,27.49,1704.38
3114,3114,0,15.14,30.28
3115,3115,0,19.93,358.74
3116,3116,0,8.98,179.6
3117,3117,0,13.54,67.7
3118,3118,1,10.73,450.66
3119,3119,0,0,0
3120,3120,1,31.09,1616.68
3121,3121,0,17.23,775.35
3122,3122,1,8.3,572.7
3123,3123,1,28.41,1022.76
3124,3124,0,2.18,17.44
3125,3125,0,15.67,31.34
3126,3126,0,26.86,134.3
3127,3127,0,25.96,77.88
3128,3128,1,10.59,550.68
3129,3129,0,46.92,609.96
3130,3130,0,36.72,1395.36
3131,3131,1,15.44,941.84
3132,3132,0,21.04,336.64
3133,3133,1,25.27,884.45
3134,3134,1,17.51,315.18
3135,3135,1,13.79,317.17
3136,3136,0,21.52,21.52
3137,3137,1,16.04,737.84
3138,3138,0,0,0
3139,3139,0,25.24,277.64
3140,3140,1,39.11,1368.85
3141,3141,0,8.91,53.46
3142,3142,0,27.37,848.47
3143,3143,0,22.86,22.86
3144,3144,0,26.1,991.8
3145,3145,0,37.76,75.52
3146,3146,1,43.99,3123.29
3147,3147,1,17.51,280.16
3148,3148,0,9.33,391.86
3149,3149,1,47.82,2677.92
3150,3150,1,18.55,333.9
3151,3151,0,10.51,136.63
3152,3152,1,17.31,727.02
3153,3153,1,9.23,544.57
3154,3154,0,0,0
3155,3155,0,20.93,1130.22
3156,3156,1,27.47,1098.8
3157,3157,1,37.28,298.24
3158,3158,0,19.44,486
3159,3159,0,49.79,99.58
3160,3160,0,34.66,1455.72
3161,3161,1,18.42,939.42
3162,3162,1,29.5,1711
3163,3163,0,44.6,535.2
3164,3164,0,12.55,112.95
3165,3165,0,41.9,83.8
3166,3166,1,4.6,211.6
3167,3167,0,9.14,63.98
3168,3168,0,6.78,54.24
3169,3169,1,13.04,208.64
3170,3170,0,36.17,1989.35
3171,3171,1,49.7,497
3172,3172,1,46.99,751.84
3173,3173,1,34.49,172.45
3174,3174,0,33.84,1759.68
3175,3175,0,49.24,49.24
3176,3176,1,17.45,1221.5
3177,3177,1,15.06,933.72
3178,3178,1,22.92,1123.08
3179,3179,0,41.94,167.76
3180,3180,0,41.95,713.15
3181,3181,1,45.57,637.98
3182,3182,1,28.32,1670.88
3183,3183,0,26.35,1238.45
3184,3184,1,43.37,3079.27
3185,3185,1,37.74,1773.78
3186,3186,1,39.13,195.65
3187,3187,0,24.83,273.13
3188,3188,1,20.41,836.81
3189,3189,0,46.24,2404.48
3190,3190,0,13.72,123.48
3191,3191,0,40.73,366.57
3192,3192,0,27.1,271
3193,3193,0,17.23,206.76
3194,3194,0,33.53,737.66
3195,3195,0,5.51,286.52
3196,3196,0,37.25,1601.75
3197,3197,0,0,0
3198,3198,1,5.2,15.6
3199,3199,0,15.44,247.04
3200,3200,1,44.91,2020.95
3201,3201,0,48.48,193.92
3202,3202,0,32.43,97.29
3203,3203,1,27.44,164.64
3204,3204,0,5.36,5.36
3205,3205,1,28.54,1997.8
3206,3206,0,0,0
3207,3207,1,2.58,144.48
3208,3208,1,28.98,695.52
3209,3209,0,19.76,494
3210,3210,0,0,0
3211,3211,0,12.13,12.13
3212,3212,0,35.27,881.75
3213,3213,0,30.77,246.16
3214,3214,0,2.4,64.8
3215,3215,0,0,0
3216,3216,0,23.18,463.6
3217,3217,1,34.58,1936.48
3218,3218,0,22.86,22.86
3219,3219,0,34.76,1459.92
3220,3220,0,47.25,756
3221,3221,1,45.21,2938.65
3222,3222,0,38.85,777
3223,3223,0,47.64,1572.12
3224,3224,0,20.78,457.16
3225,3225,0,0,0
3226,3226,0,1.4,61.6
3227,3227,1,2.57,185.04
3228,3228,1,15.51,108.57
3229,3229,1,25.45,1297.95
3230,3230,1,23.4,1614.6
3231,3231,0,0,0
3232,3232,0,25.51,892.85
3233,3233,0,46.23,92.46
3234,3234,0,17.23,258.45
3235,3235,0,37.4,822.8
3236,3236,0,47.81,2533.93
3237,3237,0,35.45,319.05
3238,3238,0,29.86,29.86
3239,3239,0,35.39,1132.48
3240,3240,1,13.97,474.98
3241,3241,0,4.16,224.64
3242,3242,1,36.12,216.72
3243,3243,0,47.96,2973.52
3244,3244,0,19.05,247.65
3245,3245,0,11.6,348
3246,3246,0,36.23,1992.65
3247,3247,1,33.24,565.08
3248,3248,0,12.16,85.12
3249,3249,0,29.6,532.8
3250,3250,0,29.41,176.46
3251,3251,1,6.54,346.62
3252,3252,1,17.96,287.36
3253,3253,1,47.31,2128.95
3254,3254,0,3.76,240.64
3255,3255,0,0,0
3256,3256,1,8.28,579.6
3257,3257,1,22.24,1534.56
3258,3258,1,29.42,1176.8
3259,3259,0,16.67,350.07
3260,3260,1,32.87,624.53
3261,3261,0,24.16,434.88
3262,3262,0,3.23,3.23
3263,3263,1,37.29,74.58
3264,3264,0,0,0
3265,3265,0,49.2,49.2
3266,3266,0,48.9,2934
3267,3267,1,22.95,1652.4
3268,3268,0,17.25,34.5
3269,3269,1,12.82,807.66
3270,3270,1,45.8,549.6
3271,3271,0,40.92,1268.52
3272,3272,1,31.33,2224.43
3273,3273,1,14.49,724.5
3274,3274,0,0,0
3275,3275,0,34.04,34.04
3276,3276,1,2.81,30.91
3277,3277,0,29.61,1302.84
3278,3278,1,34.62,2146.44
3279,3279,1,36.08,2056.56
3280,3280,0,45.18,813.24
3281,3281,1,45.24,3166.8
3282,3282,1,24.86,522.06
3283,3283,0,40.93,695.81
3284,3284,1,22.89,961.38
3285,3285,0,14.51,304.71
3286,3286,0,40.98,122.94
3287,3287,0,45.87,366.96
3288,3288,0,2.86,51.48
3289,3289,1,21.57,43.14
3290,3290,0,38.41,76.82
3291,3291,0,47.46,2420.46
3292,3292,1,31.55,662.55
3293,3293,0,0,0
3294,3294,1,29.53,2067.1
3295,3295,0,1.53,47.43
3296,3296,0,0,0
3297,3297,0,46.17,46.17
3298,3298,0,16.81,353.01
3299,3299,0,32.11,706.42
3300,3300,1,4.1,45.1
3301,3301,0,49.34,49.34
3302,3302,1,36.03,2594.16
3303,3303,1,25.69,873.46
3304,3304,0,27.72,803.88
3305,3305,1,26.15,1464.4
3306,3306,1,17.37,86.85
3307,3307,0,0,0
3308,3308,0,38.6,772
3309,3309,0,31.91,63.82
3310,3310,1,23.54,1059.3
3311,3311,1,27.56,551.2
3312,3312,0,32.43,940.47
3313,3313,1,48.45,2422.5
3314,3314,0,0,0
3315,3315,1,27.1,1951.2
3316,3316,0,15.5,93
3317,3317,1,40.17,1767.48
3318,3318,1,12.12,872.64
3319,3319,1,4.15,199.2
3320,3320,1,25.23,1261.5
3321,3321,0,33.32,33.32
3322,3322,0,0,0
3323,3323,0,0,0
3324,3324,0,39.98,279.86
3325,3325,1,40.17,1044.42
3326,3326,0,8.36,334.4
3327,3327,1,42.55,3063.6
3328,3328,1,10.07,634.41
3329,3329,0,26.58,53.16
3330,3330,1,5.43,325.8
3331,3331,0,2.56,120.32
3332,3332,0,19.85,19.85
3333,3333,0,7.55,188.75
3334,3334,1,23.5,94
3335,3335,1,46.49,46.49
3336,3336,0,25.35,937.95
3337,3337,1,6.68,26.72
3338,3338,0,42.16,3035.52
3339,3339,1,25.46,1705.82
3340,3340,1,20.27,1195.93
3341,3341,0,29.63,29.63
3342,3342,1,49.48,2127.64
3343,3343,0,28.73,28.73
3344,3344,0,41.12,164.48
3345,3345,0,6.35,57.15
3346,3346,0,6.19,185.7
3347,3347,0,46.3,601.9
3348,3348,0,43.56,87.12
3349,3349,0,11.38,341.4
3350,3350,0,0,0
3351,3351,0,3.18,200.34
3352,3352,1,11.86,569.28
3353,3353,0,18.63,18.63
3354,3354,1,37.53,2664.63
3355,3355,1,20.09,1225.49
3356,3356,0,30.14,150.7
3357,3357,0,0,0
3358,3358,0,11.25,11.25
3359,3359,1,19.02,893.94
3360,3360,1,10.76,634.84
3361,3361,1,47.28,236.4
3362,3362,0,45.7,1188.2
3363,3363,0,11.56,462.4
3364,3364,0,43.48,43.48
3365,3365,0,49.83,348.81
3366,3366,1,6.36,305.28
3367,3367,0,36.63,36.63
3368,3368,0,0,0
3369,3369,0,1.95,15.6
3370,3370,1,47.39,1800.82
3371,3371,0,44.54,1514.36
3372,3372,0,31.7,602.3
3373,3373,1,35.39,2477.3
3374,3374,0,21.65,21.65
3375,3375,0,43.06,172.24
3376,3376,0,19.23,980.73
3377,3377,0,24.53,858.55
3378,3378,1,31.97,959.1
3379,3379,1,9.88,79.04
3380,3380,0,0,0
3381,3381,0,45.42,454.2
3382,3382,1,41.18,2964.96
3383,3383,0,41.43,82.86
3384,3384,1,33.44,769.12
3385,3385,0,36.21,1810.5
3386,3386,0,16.84,1195.64
3387,3387,1,49.5,495
3388,3388,1,11.73,351.9
3389,3389,1,26.03,754.87
3390,3390,1,11.82,236.4
3391,3391,0,0,0
3392,3392,1,48.49,1551.68
3393,3393,0,22.05,1587.6
3394,3394,1,16.5,1188
3395,3395,1,21.88,284.44
3396,3396,1,40.45,323.6
3397,3397,1,8.31,207.75
3398,3398,0,23.43,515.46
3399,3399,0,45.75,1921.5
3400,3400,0,0,0
3401,3401,0,10.11,353.85
3402,3402,0,18.57,742.8
3403,3403,1,38.78,38.78
3404,3404,1,24.48,1762.56
3405,3405,1,44.38,2929.08
3406,3406,0,3.94,78.8
3407,3407,1,49.85,797.6
3408,3408,1,6.18,284.28
3409,3409,1,15.23,1096.56
3410,3410,1,14.48,275.12
3411,3411,0,40.49,1174.21
3412,3412,1,16.65,1082.25
3413,3413,1,44.9,3008.3
3414,3414,0,3.93,153.27
3415,3415,1,39.98,2878.56
3416,3416,0,0,0
3417,3417,1,36.62,2380.3
3418,3418,1,27.64,1547.84
3419,3419,0,28.82,28.82
3420,3420,1,6.33,234.21
3421,3421,0,41.78,41.78
3422,3422,0,8.06,48.36
3423,3423,1,37.3,2088.8
3424,3424,0,14.41,576.4
3425,3425,1,15.74,78.7
3426,3426,1,12.19,853.3
3427,3427,0,46.65,139.95
3428,3428,0,42.55,85.1
3429,3429,0,4.41,4.41
3430,3430,0,0,0
3431,3431,0,30.06,390.78
3432,3432,0,39.39,393.9
3433,3433,1,3.27,215.82
3434,3434,0,46.18,2586.08
3435,3435,0,31.13,31.13
3436,3436,0,0,0
3437,3437,1,48.32,2705.92
3438,3438,0,32.49,779.76
3439,3439,0,46.77,46.77
3440,3440,1,16.16,888.8
3441,3441,0,32.02,1344.84
3442,3442,0,17.75,745.5
3443,3443,0,8.54,119.56
3444,3444,0,0,0
3445,3445,1,25.98,571.56
3446,3446,0,5.99,191.68
3447,3447,0,36.39,1419.21
3448,3448,1,36.89,2102.73
3449,3449,0,39.01,312.08
3450,3450,1,18.05,1137.15
3451,3451,0,0,0
3452,3452,0,9.66,9.66
3453,3453,0,17.88,894
3454,3454,0,29.54,324.94
3455,3455,1,13.67,478.45
3456,3456,0,21.59,21.59
3457,3457,1,49.12,3536.64
3458,3458,1,20.98,608.42
3459,3459,1,28.83,836.07
3460,3460,0,31.76,158.8
3461,3461,0,0,0
3462,3462,1,48.45,2616.3
3463,3463,0,47.72,2338.28
3464,3464,1,27.74,1997.28
3465,3465,1,31.67,285.03
3466,3466,1,1.17,1.17
3467,3467,1,33.38,1034.78
3468,3468,1,7.34,7.34
3469,3469,1,48.8,2732.8
3470,3470,1,22.67,1586.9
3471,3471,1,22.74,1250.7
3472,3472,0,47.68,143.04
3473,3473,1,36.88,184.4
3474,3474,0,39.38,118.14
3475,3475,0,34.12,887.12
3476,3476,0,1.22,30.5
3477,3477,1,14.79,221.85
3478,3478,0,1.2,37.2
3479,3479,1,49.41,98.82
3480,3480,0,1.59,1.59
3481,3481,1,33.8,608.4
3482,3482,0,33.1,66.2
3483,3483,0,10.66,138.58
3484,3484,0,31.37,1254.8
3485,3485,0,24.15,410.55
3486,3486,0,23.84,238.4
3487,3487,1,34.54,2106.94
3488,3488,1,33.94,916.38
3489,3489,0,0,0
3490,3490,1,37.46,2397.44
3491,3491,0,38.97,1091.16
3492,3492,0,29.01,319.11
3493,3493,1,42.74,1453.16
3494,3494,1,41.57,1496.52
3495,3495,0,0,0
3496,3496,1,5.28,116.16
3497,3497,1,48.32,193.28
3498,3498,1,4.14,16.56
3499,3499,0,35.2,1513.6
3500,3500,0,31.78,2224.6
3501,3501,0,20.11,301.65
3502,3502,0,38.05,114.15
3503,3503,0,5.13,35.91
3504,3504,1,39.69,1389.15
3505,3505,0,30.19,60.38
3506,3506,0,2,58
3507,3507,0,0,0
3508,3508,1,11.09,299.43
3509,3509,0,3.09,219.39
3510,3510,0,4.22,126.6
3511,3511,0,0,0
3512,3512,1,37.67,2109.52
3513,3513,0,12.61,453.96
3514,3514,1,1.54,87.78
3515,3515,0,28.97,86.91
3516,3516,1,44.34,2305.68
3517,3517,0,43.27,86.54
3518,3518,0,0,0
3519,3519,1,28.49,28.49
3520,3520,1,19.67,1337.56
3521,3521,0,38.73,2207.61
3522,3522,1,24.24,1745.28
3523,3523,1,37.69,979.94
3524,3524,0,36.73,514.22
3525,3525,1,34.49,1034.7
3526,3526,0,0,0
3527,3527,1,47.17,2311.33
3528,3528,0,46.64,699.6
3529,3529,1,15.12,1073.52
3530,3530,0,29.79,1161.81
3531,3531,0,0,0
3532,3532,0,25.04,776.24
3533,3533,1,27.7,1385
3534,3534,0,18.73,243.49
3535,3535,0,15.59,732.73
3536,3536,0,0,0
3537,3537,1,18.05,415.15
3538,3538,0,41.56,2368.92
3539,3539,1,42.81,2397.36
3540,3540,1,17.01,170.1
3541,3541,0,16.48,494.4
3542,3542,1,8.81,378.83
3543,3543,1,12.08,652.32
3544,3544,0,8.1,72.9
3545,3545,1,25.51,688.77
3546,3546,0,33.86,677.2
3547,3547,0,14.75,103.25
3548,3548,0,41.16,246.96
3549,3549,1,26.73,1363.23
3550,3550,0,36.06,72.12
3551,3551,0,19.87,19.87
3552,3552,0,38.81,38.81
3553,3553,1,25.11,954.18
3554,3554,0,13.55,149.05
3555,3555,1,32.43,1816.08
3556,3556,1,29,2088
3557,3557,0,26.57,345.41
3558,3558,0,7.11,7.11
3559,3559,0,41.22,288.54
3560,3560,1,20.47,1043.97
3561,3561,0,0,0
3562,3562,0,39.78,39.78
3563,3563,0,47.26,47.26
3564,3564,0,49.61,1289.86
3565,3565,1,13.83,41.49
3566,3566,0,32.82,32.82
3567,3567,1,40.35,2703.45
3568,3568,1,40.71,2646.15
3569,3569,0,10.19,438.17
3570,3570,0,0,0
3571,3571,0,30.83,277.47
3572,3572,1,10.24,307.2
3573,3573,0,46.66,1493.12
3574,3574,0,36.17,904.25
3575,3575,0,10.11,131.43
3576,3576,0,41.36,124.08
3577,3577,0,15.83,31.66
3578,3578,0,10.9,730.3
3579,3579,1,21.79,1438.14
3580,3580,0,44.64,178.56
3581,3581,1,49.18,2459
3582,3582,0,0,0
3583,3583,1,25.95,1660.8
3584,3584,1,41.23,2432.57
3585,3585,1,45.92,2341.92
3586,3586,0,26.41,26.41
3587,3587,0,37.45,374.5
3588,3588,0,20.23,343.91
3589,3589,0,0,0
3590,3590,0,1.47,1.47
3591,3591,1,27.99,1623.42
3592,3592,0,45.75,2699.25
3593,3593,0,46.78,93.56
3594,3594,0,30.18,724.32
3595,3595,0,45.9,2157.3
3596,3596,1,31.61,94.83
3597,3597,0,2.36,129.8
3598,3598,1,14.52,624.36
3599,3599,0,46.17,46.17
3600,3600,0,38.88,427.68
3601,3601,0,0,0
3602,3602,0,0,0
3603,3603,1,20.98,1447.62
3604,3604,1,36.75,1065.75
3605,3605,1,37.57,2667.47
3606,3606,1,39.25,1884
3607,3607,1,5.99,215.64
3608,3608,0,34.99,69.98
3609,3609,1,9.47,473.5
3610,3610,0,38.99,116.97
3611,3611,0,34.57,1071.67
3612,3612,0,0,0
3613,3613,0,0,0
3614,3614,1,39.72,2224.32
3615,3615,1,21.08,906.44
3616,3616,0,10.4,260
3617,3617,1,46.34,1158.5
3618,3618,0,6.41,397.42
3619,3619,0,11.74,575.26
3620,3620,0,13.62,13.62
3621,3621,0,0,0
3622,3622,0,11.08,11.08
3623,3623,1,5.6,403.2
3624,3624,0,25.32,1595.16
3625,3625,1,35.32,1907.28
3626,3626,1,41.61,1373.13
3627,3627,1,6.4,198.4
3628,3628,1,27.57,275.7
3629,3629,1,40.47,2387.73
3630,3630,0,42.1,378.9
3631,3631,0,0,0
3632,3632,0,17.61,17.61
3633,3633,0,34.86,139.44
3634,3634,1,46.96,1784.48
3635,3635,0,38.02,608.32
3636,3636,0,15.32,1026.44
3637,3637,0,15.87,317.4
3638,3638,0,18.03,1153.92
3639,3639,0,27.34,765.52
3640,3640,1,34.53,2451.63
3641,3641,0,36.31,762.51
3642,3642,1,37.78,113.34
3643,3643,1,36.49,1131.19
3644,3644,1,27.41,1014.17
